time,switch_id,gfe,g_usip,rfip,disp_pakt,disp_byte,mean_pkt,mean_byte,gsp,avg_durat,avg_flow_dst,rate_pkt_in,disp_interval,label
"11/15/2022, 08:40:32",1,10,19,0,0.157463747,16.69115714,0.004016064,0.425702811,10,4.94E+17,4233,1928,6.42E+16,4
"11/15/2022, 08:40:56",1,211,247,0,0.449752103,47.67372294,0.28143982,29.83262092,211,4.60E+17,4445,2226.8,5.72E+16,4
"11/15/2022, 08:41:14",1,208,239,0,0.449911951,47.69066676,0.281769196,29.8675348,208,4.93E+17,4454,2230.6,6.01E+16,4
"11/15/2022, 08:41:19",1,5,20,0,0.066829591,7.083936628,0.004485311,0.475442924,5,4.85E+17,4459,2231.8,5.95E+16,4
"11/15/2022, 08:41:32",1,11,23,0,0.081656954,8.655637081,0.006711409,0.711409396,11,4.93E+17,4470,2238.4,6.24E+16,4
"11/15/2022, 08:41:48",1,3232,-79,0,0.562758646,59.65241652,-0.015064935,-1.596883117,3232,4.95E+17,7700,1970,5.80E+16,4
"11/15/2022, 08:42:05",1,3447,3437,0,0.066621638,7.061893601,0.004457321,0.472476042,3447,4.98E+17,4487,2253.8,6.11E+16,4
"11/15/2022, 08:42:32",1,193,233,0,0.459520702,48.7091944,0.302799552,32.09675252,193,4.98E+17,4465,2264,5.83E+16,4
"11/15/2022, 08:42:52",1,1664,127,0,0.367389515,38.9432886,-0.146214099,-15.49869452,1664,4.97E+17,6128,2271.2,6.31E+16,4
"11/15/2022, 08:42:59",1,1834,1832,0,0.463381884,49.11847975,0.312048736,33.07716606,1834,4.97E+17,4432,2272.2,5.66E+16,4
"11/15/2022, 08:43:13",1,8,3,0,0.088563762,9.387758784,0.007904246,0.837850045,8,4.84E+17,4428,2272.8,5.68E+16,4
"11/15/2022, 08:43:22",1,9,4,0,0.092156993,9.76864127,0.008564345,0.9078206,9,4.99E+17,4437,2273.2,5.52E+16,4
"11/15/2022, 08:43:33",1,2275,162,0,0.570502939,60.47331154,0.0032782,0.347489197,2275,5.05E+17,6711,2277,5.95E+16,4
"11/15/2022, 08:43:50",1,21,0,0,0.136116198,14.42831695,0.006037567,0.639982111,21,4.97E+17,4472,2281.8,5.73E+16,4
"11/15/2022, 08:44:03",1,22,0,0,0.195616271,20.73532468,0.00400534,0.424566088,22,4.92E+17,4494,2286.4,6.41E+16,4
"11/15/2022, 08:44:15",1,25,-6,0,0.234218776,24.82719025,0.005753485,0.60986944,25,4.90E+17,4519,2289.8,6.14E+16,4
"11/15/2022, 08:44:42",1,8,-24,0,0.291047464,30.85103117,0.00508737,0.539261225,8,5.05E+17,4521,2297.8,6.35E+16,4
"11/15/2022, 08:45:33",1,0,0,0,0.360185278,38.17963949,0.005988024,0.634730539,0,4.99E+17,4509,2320.8,6.09E+16,4
"11/15/2022, 08:46:06",1,0,0,0,0.373955011,39.63923113,0.005771365,0.611764706,0,5.08E+17,4505,2328.8,6.02E+16,4
"11/15/2022, 08:46:11",1,11,10,0,0.377959218,40.06367708,0.001992914,0.211248893,11,4.89E+17,4516,2328.8,5.96E+16,4
"11/15/2022, 08:46:17",1,1,4,0,0.383098195,40.60840864,0.006862962,0.727473987,1,4.96E+17,4517,2331.6,6.32E+16,4
"11/15/2022, 08:46:38",1,8,9,0,0.392176222,41.57067958,0.006629834,0.702762431,8,4.96E+17,4525,2337.8,6.13E+16,4
"11/15/2022, 08:46:47",1,3,5,0,0.372147921,39.44767958,0.002871025,0.304328622,3,5.01E+17,4528,2340.6,6.09E+16,4
"11/15/2022, 08:46:53",1,90,103,0,0.512214045,54.29468876,0.108078839,11.45635694,90,4.89E+17,4617,2462.6,6.20E+16,4
"11/15/2022, 08:47:10",1,2360,103,0,0.570209509,60.44220798,0.025525743,2.705728789,2360,5.01E+17,6895,2467.6,6.17E+16,4
"11/15/2022, 08:47:34",1,5121,2081,0,0.505480179,53.58089895,0.066738719,7.074304242,5121,5.03E+17,7402,2354.4,5.91E+16,4
"11/15/2022, 08:47:59",1,4557,2673,0,0.481635413,51.05335378,0.006610009,0.700661001,4557,4.99E+17,6354,2485.2,6.42E+16,4
"11/15/2022, 08:49:13",1,16,10,0,0.407703533,43.2165745,0.003865149,0.409705819,16,5.09E+17,4657,2500,6.17E+16,4
"11/15/2022, 08:49:24",1,4,5,0,0.41275172,43.75168237,0.004720017,0.500321819,4,4.94E+17,4661,2504.8,6.10E+16,4
"11/15/2022, 08:49:55",1,6,8,0,0.419782199,44.49691304,0.005144695,0.545337621,6,5.01E+17,4665,2509,6.25E+16,4
"11/15/2022, 08:50:07",1,11,7,0,0.414659795,43.95393826,0.005988024,0.634730539,11,4.94E+17,4676,2509.2,6.24E+16,4
"11/15/2022, 08:50:21",1,20,5,0,0.415870549,44.08227825,0.001277683,0.135434412,20,4.97E+17,4696,2511.2,6.41E+16,4
"11/15/2022, 08:50:30",1,22,9,0,0.434843288,46.09338851,0.003815176,0.404408648,22,4.96E+17,4718,2512.2,6.36E+16,4
"11/15/2022, 08:50:35",1,18,4,0,0.456072092,48.34364179,0.004856419,0.514780405,18,4.93E+17,4736,2513.8,6.56E+16,4
"11/15/2022, 08:50:45",1,2,2,0,0.430977338,45.68359783,0.005487547,0.581680034,2,4.98E+17,4738,2518.2,6.43E+16,4
"11/15/2022, 08:51:11",1,10,6,0,0.390748996,41.41939359,0.005061156,0.536482497,10,5.10E+17,4742,2527.6,6.30E+16,4
"11/15/2022, 08:51:40",1,560,8,0,0.564075129,59.79196364,0.111844587,11.85552622,560,4.97E+17,5302,2573,7.33E+16,4
"11/15/2022, 08:52:04",1,0,0,0,0.339765461,36.01513882,0.00293809,0.311437566,0,4.96E+17,4765,2575.4,6.30E+16,4
"11/15/2022, 08:52:11",1,3,0,0,0.352698879,37.38608119,0.000629195,0.066694631,3,4.93E+17,4768,2579,6.49E+16,4
"11/15/2022, 08:52:48",1,15,1,0,0.370379664,39.26024442,0,0,15,5.02E+17,4783,2587.4,6.64E+16,4
"11/15/2022, 08:53:12",1,8,7,0,0.378988876,40.17282082,0,0,8,5.03E+17,4791,2591.2,6.59E+16,4
"11/15/2022, 08:53:46",1,8,8,0,0.399040115,42.29825224,0,0,8,5.01E+17,4799,2602.4,6.60E+16,4
"11/15/2022, 08:54:07",1,10,7,0,0.425380323,45.09031425,0,0,10,5.05E+17,4809,2610.4,6.28E+16,4
"11/15/2022, 08:54:17",1,15,12,0,0.420794742,44.60424264,0,0,15,4.93E+17,4824,2612.4,6.57E+16,4
"11/15/2022, 08:54:36",1,13,10,0,0.427546137,45.31989048,0,0,13,5.00E+17,4837,2616.8,6.47E+16,4
"11/15/2022, 08:55:35",1,2,2,0,0.40736038,43.18020023,0,0,2,4.92E+17,4834,2635.8,6.45E+16,4
"11/15/2022, 08:56:17",1,8,3,0,0.383506258,40.65166339,0,0,8,5.06E+17,4842,2653.6,6.62E+16,4
"11/15/2022, 08:56:37",1,3,1,0,0.365750927,38.76959828,0,0,3,4.97E+17,4845,2659.2,6.40E+16,4
"11/15/2022, 08:57:00",1,2,0,0,0.33814891,35.84378445,0,0,2,5.14E+17,4846,2665.4,6.72E+16,4
"11/15/2022, 08:57:25",1,3,7,0,0.334363096,35.44248816,0,0,3,5.06E+17,4849,2672.8,6.53E+16,4
"11/15/2022, 08:59:30",1,2912,74,0,0.352115108,37.3242015,0,0,2912,4.97E+17,7760,3087.8,6.29E+16,4
